"date","state","previous_day_admission_influenza_confirmed","previous_day_admission_influenza_confirmed_coverage","previous_day_deaths_influenza","previous_day_deaths_influenza_coverage","previous_day_admission_adult_covid_confirmed","previous_day_admission_adult_covid_confirmed_coverage","previous_day_admission_pediatric_covid_confirmed","previous_day_admission_pediatric_covid_confirmed_coverage","deaths_covid","deaths_covid_coverage"
2023-08-04,"NH",0,26,0,3,4,26,0,26,0,3
2023-08-04,"GA",7,142,0,42,82,145,2,142,1,32
2023-08-04,"MN",0,127,NA,0,12,128,0,127,NA,0
2023-08-04,"TX",17,456,0,55,144,459,8,456,0,59
2023-08-04,"KS",0,131,0,23,12,134,0,131,0,23
2023-08-04,"IA",0,115,0,16,11,117,0,115,0,53
2023-08-04,"NV",2,41,0,5,7,43,2,41,0,5
2023-08-04,"VT",0,14,0,1,3,15,0,14,0,2
2023-08-04,"MD",0,48,3,19,16,49,1,48,0,19
2023-08-04,"AR",1,88,0,16,16,90,1,88,0,19
2023-08-04,"NE",0,94,0,50,5,95,0,94,0,5
2023-08-04,"MO",0,114,0,41,17,118,1,114,0,40
2023-08-04,"MA",0,72,NA,0,30,73,0,72,NA,0
2023-08-04,"WV",0,51,NA,0,6,55,0,51,NA,0
2023-08-04,"DC",0,10,0,1,6,12,1,11,0,5
2023-08-04,"PR",6,56,0,5,29,57,7,56,1,5
2023-08-05,"TN",5,110,0,33,20,113,2,110,1,32
2023-08-05,"NV",1,41,0,5,5,43,0,41,0,5
2023-08-05,"LA",1,144,0,23,33,147,0,144,1,29
2023-08-05,"GA",3,140,0,41,47,143,3,140,1,30
2023-08-05,"NH",0,26,0,3,8,26,0,26,0,3
2023-08-05,"CO",2,94,0,30,14,96,0,94,0,35
2023-08-05,"OR",0,58,0,29,17,60,0,58,2,29
2023-08-05,"MT",0,61,0,7,4,62,0,61,2,36
2023-08-05,"AR",2,88,0,16,9,90,0,88,0,19
2023-08-05,"WI",1,135,0,19,14,138,3,135,0,22
2023-08-05,"VI",0,2,0,1,0,2,0,2,0,1
2023-08-05,"MI",1,152,0,28,20,156,0,152,2,135
2023-08-05,"IL",2,177,0,52,46,182,2,177,0,63
2023-08-05,"WA",5,92,0,1,27,94,0,92,0,1
2023-08-05,"KY",2,103,0,17,18,105,1,103,0,18
2023-08-05,"DE",0,9,0,3,7,10,0,9,0,3
2023-08-05,"TX",17,456,0,56,149,459,11,456,9,59
2023-08-05,"NJ",2,86,0,5,50,87,2,86,0,5
2023-08-05,"OK",1,128,0,23,14,130,2,128,1,29
2023-08-05,"HI",0,24,0,8,9,24,5,24,0,9
2023-08-05,"RI",0,13,0,1,4,14,0,13,0,1
2023-08-05,"IN",0,125,0,77,20,127,2,125,0,62
2023-08-05,"ME",0,34,0,5,3,35,0,34,0,3
2023-08-05,"CA",8,352,0,154,241,360,6,352,8,141
2023-08-05,"NC",0,109,0,100,29,113,2,109,8,101
2023-08-05,"VT",0,14,0,2,2,15,0,14,0,3
2023-08-05,"NM",0,46,0,1,3,47,0,46,0,3
2023-08-05,"DC",0,10,0,1,6,12,1,11,0,5
2023-08-05,"MD",1,48,3,19,16,49,1,48,1,19
2023-08-05,"IA",0,115,0,14,10,117,0,115,1,52
2023-08-05,"AL",2,96,0,7,39,98,3,96,0,37
2023-08-05,"SC",1,64,0,32,30,65,0,64,1,34
2023-08-05,"OH",0,185,0,23,43,189,1,185,1,23
2023-08-05,"MO",0,114,0,41,22,118,0,114,0,40
2023-08-05,"AK",1,21,0,9,0,21,0,21,0,10
2023-08-05,"KS",0,131,0,23,6,134,0,131,0,22
2023-08-05,"WY",0,26,0,14,2,28,0,26,0,14
2023-08-05,"UT",0,51,0,13,10,52,1,51,0,13
2023-08-05,"PR",2,56,0,4,18,57,3,56,0,5
2023-08-05,"ND",0,46,0,2,2,47,0,46,0,21
2023-08-05,"AZ",1,89,0,13,25,91,0,89,0,13
2023-08-05,"FL",23,215,0,98,252,221,14,215,7,91
2023-08-05,"NY",3,160,0,25,89,168,3,160,7,31
2023-08-05,"SD",1,59,0,1,2,62,0,59,NA,0
2023-08-05,"CT",0,32,0,1,24,33,0,32,1,1
2023-08-05,"NE",0,94,0,33,5,95,0,94,0,8
2023-08-05,"MA",0,72,NA,0,34,73,0,72,NA,0
2023-08-05,"AS",0,1,NA,0,0,1,0,1,NA,0
2023-08-05,"VA",5,90,1,59,18,93,1,90,8,60
2023-08-05,"MS",1,99,0,14,18,101,3,99,0,18
2023-08-05,"MN",0,127,NA,0,12,128,0,127,NA,0
2023-08-05,"WV",0,51,NA,0,13,55,0,51,NA,0
2023-08-05,"ID",1,47,0,12,8,48,0,47,1,27
2023-08-05,"PA",8,186,0,15,44,192,0,186,0,14
2023-08-06,"SD",0,59,NA,0,2,62,0,59,NA,0
2023-08-06,"CO",0,94,0,30,13,96,1,94,0,35
2023-08-06,"NC",3,109,0,101,42,113,1,109,10,102
2023-08-06,"IA",0,115,0,15,5,117,0,115,0,52
2023-08-06,"NM",0,45,0,1,4,46,1,45,0,3
2023-08-06,"AL",1,96,0,7,28,98,1,96,2,37
2023-08-06,"VI",0,2,0,1,0,2,0,2,0,1
2023-08-06,"IN",3,125,0,75,12,127,1,125,0,61
2023-08-06,"TX",12,456,0,55,125,459,9,456,2,58
2023-08-06,"CA",7,351,0,154,236,359,7,351,8,141
2023-08-06,"RI",0,13,0,1,1,14,0,13,0,1
2023-08-06,"MA",1,72,NA,0,29,73,0,72,NA,0
2023-08-06,"DE",0,9,0,3,6,10,1,9,0,3
2023-08-06,"MN",0,127,NA,0,12,128,0,127,NA,0
2023-08-06,"OK",1,128,0,23,14,130,0,128,1,29
2023-08-06,"WV",0,51,NA,0,9,55,0,51,NA,0
2023-08-06,"ME",0,34,0,5,4,35,0,34,0,3
2023-08-06,"HI",0,24,0,8,15,24,5,24,1,9
2023-08-06,"NV",0,41,0,5,11,43,0,41,0,5
2023-08-06,"VT",0,14,0,2,4,15,0,14,1,3
2023-08-06,"CT",0,32,0,1,21,33,1,32,0,2
2023-08-06,"PA",2,186,0,16,50,192,2,186,0,16
2023-08-06,"KS",0,127,0,20,5,130,0,127,0,21
2023-08-06,"AR",0,87,0,15,15,89,0,87,0,18
2023-08-06,"TN",4,110,0,33,29,113,0,110,0,32
2023-08-06,"OR",1,58,0,29,18,60,0,58,2,30
2023-08-06,"MD",1,48,1,19,20,49,1,48,2,19
2023-08-06,"NH",0,26,0,3,5,26,0,26,0,3
2023-08-06,"PR",3,56,0,4,14,57,3,56,1,5
2023-08-06,"MT",0,61,0,6,3,62,0,61,0,38
2023-08-06,"DC",0,10,0,1,7,12,1,11,0,5
2023-08-06,"WY",0,26,0,14,2,28,0,26,0,14
2023-08-06,"NY",0,160,0,25,93,168,3,160,7,31
2023-08-06,"MI",1,151,0,28,28,155,0,151,1,134
2023-08-06,"AS",0,1,NA,0,0,1,0,1,NA,0
2023-08-06,"WA",3,92,0,1,25,94,2,92,0,1
2023-08-06,"KY",0,103,0,17,20,105,0,103,0,17
2023-08-06,"NE",0,93,0,32,2,94,0,93,0,6
2023-08-06,"MS",3,98,0,14,11,100,0,98,1,18
2023-08-06,"IL",0,177,0,53,47,182,1,177,1,64
2023-08-06,"VA",3,90,0,59,25,93,1,90,8,60
2023-08-06,"GA",5,139,0,41,60,142,3,139,0,31
2023-08-06,"UT",0,51,0,13,5,52,1,51,0,13
2023-08-06,"ND",0,46,0,2,2,47,0,46,0,22
2023-08-06,"WI",0,135,0,19,22,138,3,135,0,22
2023-08-06,"NJ",3,86,0,5,33,87,1,86,0,5
2023-08-06,"LA",1,143,0,22,36,146,0,143,0,27
2023-08-06,"AK",0,21,0,9,5,21,0,21,0,10
2023-08-06,"ID",1,47,0,12,10,48,0,47,0,26
2023-08-06,"AZ",3,89,0,13,26,91,0,89,0,13
2023-08-06,"FL",9,215,0,97,264,221,11,215,16,91
2023-08-06,"MO",0,114,0,41,15,118,0,114,0,40
2023-08-06,"SC",2,64,0,32,31,65,0,64,1,34
2023-08-06,"OH",1,185,0,23,41,189,1,185,0,23
2023-08-07,"NH",0,26,0,3,4,26,0,26,0,3
2023-08-07,"AS",0,1,NA,0,0,1,0,1,NA,0
2023-08-07,"ND",0,45,0,2,1,46,0,45,0,21
2023-08-07,"WA",3,91,0,1,29,93,0,91,0,1
2023-08-07,"KS",0,125,0,21,5,128,1,125,0,21
2023-08-07,"MI",1,149,0,28,21,153,0,149,1,123
2023-08-07,"AR",0,87,0,15,11,89,0,87,0,17
2023-08-07,"NC",3,109,0,101,28,113,0,109,11,102
2023-08-07,"SD",0,59,0,1,0,62,0,59,NA,0
2023-08-07,"MD",2,49,2,19,21,50,2,49,0,19
2023-08-07,"OR",0,58,0,29,15,60,1,58,2,30
2023-08-07,"SC",0,63,0,31,30,64,0,63,2,33
2023-08-07,"UT",0,50,0,12,4,51,0,50,0,12
2023-08-07,"NY",4,160,0,26,114,168,4,160,4,32
2023-08-07,"CT",0,32,0,1,17,33,1,32,0,2
2023-08-07,"HI",2,24,0,8,9,24,6,24,1,9
2023-08-07,"PA",3,181,0,11,53,187,0,181,1,10
2023-08-07,"NV",2,41,0,5,13,43,2,41,1,5
2023-08-07,"KY",0,98,0,15,20,100,0,98,0,17
2023-08-07,"ID",1,45,0,12,5,46,1,45,0,24
2023-08-07,"TN",0,109,0,32,18,112,4,109,1,32
2023-08-07,"MN",0,127,NA,0,10,128,0,127,NA,0
2023-08-07,"WY",0,25,0,16,1,27,0,25,0,16
2023-08-07,"GA",5,138,0,42,75,141,6,138,1,31
2023-08-07,"NE",0,93,0,18,5,94,1,93,0,6
2023-08-07,"CO",0,93,0,30,11,95,1,93,0,35
2023-08-07,"VT",0,14,0,1,3,15,0,14,0,2
2023-08-07,"TX",18,453,0,53,120,456,11,453,2,56
2023-08-07,"LA",1,142,0,22,38,144,3,142,1,28
2023-08-07,"AK",0,22,0,9,2,22,0,22,0,10
2023-08-07,"MO",2,114,0,41,19,118,2,114,3,41
2023-08-07,"IL",1,175,0,52,38,180,1,175,1,62
2023-08-07,"PR",3,56,0,4,11,57,1,56,0,6
2023-08-07,"AZ",1,87,0,12,15,90,0,87,0,12
2023-08-07,"MS",1,97,0,15,12,99,0,97,0,18
2023-08-07,"DE",0,8,0,2,2,9,0,8,0,2
2023-08-07,"FL",26,211,0,97,272,217,12,211,9,91
2023-08-07,"OK",0,129,0,23,10,131,0,129,1,30
2023-08-07,"WV",0,50,NA,0,5,54,0,50,NA,0
2023-08-07,"VI",0,2,0,1,0,2,0,2,0,1
2023-08-07,"NM",0,42,0,6,3,43,0,42,0,8
2023-08-07,"AL",1,96,0,7,25,98,1,96,2,38
2023-08-07,"WI",0,133,0,20,15,136,3,133,0,21
2023-08-07,"IN",2,123,0,88,23,125,3,123,0,73
2023-08-07,"ME",0,33,0,6,1,34,0,33,0,3
2023-08-07,"CA",4,348,0,150,237,356,13,348,6,138
2023-08-07,"MT",0,61,0,10,3,62,0,61,0,33
2023-08-07,"RI",0,13,0,1,1,14,0,13,0,1
2023-08-07,"MA",0,72,NA,0,49,73,3,72,NA,0
2023-08-07,"OH",3,183,0,22,31,187,1,183,0,22
2023-08-07,"DC",0,10,0,1,1,12,1,11,0,5
2023-08-07,"IA",0,115,0,15,8,117,0,115,0,53
2023-08-07,"NJ",1,74,0,4,21,75,2,74,0,4
2023-08-07,"VA",0,90,0,59,32,93,0,90,6,60
2023-08-08,"AS",0,1,NA,0,0,1,0,1,NA,0
2023-08-08,"SD",0,59,0,1,0,62,0,59,NA,0
2023-08-08,"WV",0,50,NA,0,11,54,0,50,NA,0
2023-08-08,"NM",0,43,NA,0,5,44,2,43,0,2
2023-08-08,"ID",0,45,0,11,4,46,1,45,0,29
2023-08-08,"CT",1,32,0,1,28,33,0,32,0,2
2023-08-08,"UT",0,50,0,12,8,51,0,50,1,12
2023-08-08,"ND",0,46,0,1,3,47,1,46,0,22
2023-08-08,"KY",0,99,0,17,28,101,1,99,0,17
2023-08-08,"AL",0,96,0,7,34,98,6,96,1,38
2023-08-08,"WA",2,91,0,1,28,93,3,91,0,1
2023-08-08,"OR",0,58,0,29,18,60,1,58,1,30
2023-08-08,"MN",0,127,NA,0,19,128,0,127,NA,0
2023-08-08,"GA",4,139,0,44,99,142,2,139,0,31
2023-08-08,"CO",0,93,0,30,19,95,2,93,0,35
2023-08-08,"VT",0,14,0,1,2,15,0,14,0,2
2023-08-08,"KS",1,129,0,22,5,132,0,129,0,22
2023-08-08,"NJ",1,74,0,4,37,75,2,74,0,4
2023-08-08,"NC",0,109,0,101,51,113,0,109,10,102
2023-08-08,"AK",1,22,0,9,5,22,0,22,0,10
2023-08-08,"TX",24,453,0,53,123,456,13,453,1,56
2023-08-08,"WY",1,25,0,16,4,27,0,25,0,16
2023-08-08,"IA",0,115,0,16,10,117,0,115,0,53
2023-08-08,"PA",7,180,0,6,64,186,0,180,0,9
2023-08-08,"MO",1,113,0,42,28,117,1,113,0,40
2023-08-08,"PR",8,56,0,6,14,57,4,56,0,7
2023-08-08,"DC",0,10,0,1,3,12,1,11,0,5
2023-08-08,"MA",2,72,NA,0,30,73,1,72,NA,0
2023-08-08,"VI",0,2,0,1,0,2,0,2,0,1
2023-08-08,"NH",0,26,0,3,7,26,0,26,0,3
2023-08-08,"IN",3,123,0,88,20,125,0,123,0,73
2023-08-08,"TN",3,109,0,32,39,112,3,109,1,32
2023-08-08,"NY",5,160,0,25,142,168,4,160,3,33
2023-08-08,"HI",0,24,0,8,20,24,4,24,0,9
2023-08-08,"RI",0,13,0,1,3,14,0,13,0,1
2023-08-08,"AZ",0,88,0,11,22,90,0,88,0,12
2023-08-08,"DE",0,8,0,2,5,9,0,8,0,2
2023-08-08,"MS",7,98,0,14,18,100,2,98,0,17
2023-08-08,"MD",0,49,2,19,21,50,1,49,0,19
2023-08-08,"OH",1,183,0,23,53,187,2,183,0,23
2023-08-08,"NE",0,93,0,49,4,94,0,93,0,5
2023-08-08,"VA",7,90,0,59,38,93,3,90,7,60
2023-08-08,"LA",1,142,0,24,29,144,3,142,0,28
2023-08-08,"AR",1,88,0,16,16,90,1,88,1,19
2023-08-08,"NV",0,41,0,5,9,43,1,41,0,5
2023-08-08,"WI",0,133,0,19,24,136,3,133,0,21
2023-08-08,"MI",1,151,0,28,29,155,4,151,1,140
2023-08-08,"CA",8,348,0,149,240,356,4,348,6,139
2023-08-08,"MT",0,61,0,5,5,62,0,61,0,43
2023-08-08,"ME",0,33,0,7,3,34,0,33,0,3
2023-08-08,"FL",26,212,0,98,286,218,9,212,10,92
2023-08-08,"OK",4,127,0,21,18,129,1,127,0,27
2023-08-08,"IL",4,175,0,51,51,180,2,175,0,62
2023-08-08,"SC",0,63,0,31,29,64,1,63,1,33
2023-08-09,"NM",0,46,0,1,5,47,2,46,0,3
2023-08-09,"WI",2,134,0,19,23,137,4,134,0,21
2023-08-09,"AL",0,96,0,7,42,98,3,96,1,38
2023-08-09,"ND",1,46,0,2,4,47,1,46,0,22
2023-08-09,"MI",3,152,0,27,23,156,1,152,3,142
2023-08-09,"LA",0,144,0,24,37,146,3,144,1,28
2023-08-09,"PR",8,56,0,5,27,57,1,56,1,6
2023-08-09,"DC",0,10,0,1,4,12,1,11,0,5
2023-08-09,"OH",2,185,0,24,49,189,2,185,0,24
2023-08-09,"AZ",1,89,0,12,25,91,2,89,0,12
2023-08-09,"ID",0,46,0,13,8,47,1,46,0,31
2023-08-09,"UT",1,51,0,13,10,52,1,51,0,13
2023-08-09,"KY",0,103,0,15,23,105,0,103,0,18
2023-08-09,"CT",0,32,0,1,26,33,0,32,0,2
2023-08-09,"NY",7,160,0,26,141,168,4,160,1,33
2023-08-09,"WA",1,92,0,1,30,94,0,92,0,1
2023-08-09,"ME",0,34,0,6,3,35,0,34,0,3
2023-08-09,"PA",6,185,0,10,53,191,1,185,0,12
2023-08-09,"GA",2,142,0,45,84,145,1,142,9,32
2023-08-09,"FL",20,216,0,99,317,222,9,216,18,93
2023-08-09,"IL",3,177,0,53,37,182,2,177,1,63
2023-08-09,"SC",1,64,0,32,52,65,1,64,1,34
2023-08-09,"AS",0,1,NA,0,0,1,0,1,NA,0
2023-08-09,"NE",0,93,0,54,8,94,0,93,0,4
2023-08-09,"VA",3,90,1,59,36,93,1,90,6,60
2023-08-09,"AR",2,88,0,17,15,90,0,88,0,19
2023-08-09,"TN",4,110,0,33,36,113,4,110,2,33
2023-08-09,"NV",2,41,0,5,12,43,0,41,0,5
2023-08-09,"HI",2,24,0,8,13,24,5,24,1,8
2023-08-09,"CO",0,94,0,30,20,96,1,94,0,35
2023-08-09,"MO",1,113,0,41,23,117,0,113,0,40
2023-08-09,"OR",0,58,0,29,20,60,1,58,2,29
2023-08-09,"MD",0,49,4,19,10,50,1,49,1,19
2023-08-09,"MS",3,98,0,15,16,100,1,98,0,17
2023-08-09,"SD",0,59,0,1,4,62,0,59,0,1
2023-08-09,"WY",0,27,0,18,4,29,0,27,0,18
2023-08-09,"VI",0,2,0,1,1,2,0,2,0,1
2023-08-09,"IN",1,125,0,88,17,127,1,125,1,73
2023-08-09,"NH",0,26,0,3,8,26,0,26,0,3
2023-08-09,"AK",0,22,0,9,3,22,2,22,0,10
2023-08-09,"NC",1,109,0,101,47,113,0,109,9,102
2023-08-09,"TX",15,456,0,58,159,459,12,456,1,61
2023-08-09,"IA",0,115,0,17,17,117,1,115,0,55
2023-08-09,"MN",0,127,NA,0,10,128,0,127,NA,0
2023-08-09,"DE",1,9,0,3,3,10,2,9,0,3
2023-08-09,"WV",0,51,NA,0,5,55,0,51,NA,0
2023-08-09,"RI",0,13,0,1,1,14,0,13,0,1
2023-08-09,"MA",3,72,NA,0,50,73,0,72,NA,0
2023-08-09,"OK",1,127,0,21,14,129,0,127,0,27
2023-08-09,"MT",0,61,0,6,1,62,0,61,1,44
2023-08-09,"CA",5,351,0,150,300,359,10,351,9,142
2023-08-09,"NJ",0,80,0,5,41,81,3,80,0,5
2023-08-09,"VT",0,14,0,1,6,15,0,14,0,2
2023-08-09,"KS",0,131,0,23,6,134,1,131,0,24
2023-08-10,"RI",0,13,0,1,4,14,0,13,0,1
2023-08-10,"NE",0,93,0,47,4,94,0,93,0,4
2023-08-10,"KY",2,103,0,16,19,105,1,103,0,18
2023-08-10,"IA",0,115,0,16,8,117,0,115,0,53
2023-08-10,"OH",2,185,0,24,54,189,2,185,0,24
2023-08-10,"AS",0,1,NA,0,0,1,0,1,NA,0
2023-08-10,"ME",0,34,0,6,6,35,0,34,0,3
2023-08-10,"NJ",0,80,0,5,54,81,0,80,0,5
2023-08-10,"DE",0,9,0,3,4,10,0,9,0,3
2023-08-10,"CT",1,32,0,1,23,33,0,32,0,1
2023-08-10,"WI",0,134,0,19,18,137,6,134,0,22
2023-08-10,"TX",15,456,0,55,151,459,12,456,3,58
2023-08-10,"MS",6,99,0,14,17,101,0,99,0,17
2023-08-10,"PR",5,56,0,6,20,57,6,56,0,6
2023-08-10,"WV",0,51,NA,0,7,55,0,51,NA,0
2023-08-10,"AK",0,22,0,9,8,22,1,22,0,10
2023-08-10,"OK",1,127,0,21,11,129,0,127,1,27
2023-08-10,"ND",0,46,0,2,1,47,0,46,0,21
2023-08-10,"LA",0,145,0,24,42,147,2,145,0,28
2023-08-10,"HI",0,24,0,8,13,24,4,24,0,9
2023-08-10,"NM",0,46,0,1,2,47,1,46,0,3
2023-08-10,"MO",0,113,0,41,32,117,1,113,0,40
2023-08-10,"MI",2,152,0,27,34,156,2,152,1,141
2023-08-10,"DC",0,10,0,1,10,12,1,11,0,5
2023-08-10,"TN",0,110,0,34,30,113,2,110,0,33
2023-08-10,"AZ",2,89,0,12,30,91,0,89,0,12
2023-08-10,"AL",1,96,0,7,47,98,1,96,1,39
2023-08-10,"IN",0,125,0,90,23,127,1,125,0,75
2023-08-10,"OR",0,58,0,29,20,60,0,58,4,30
2023-08-10,"IL",2,177,0,52,49,182,1,177,0,63
2023-08-10,"SD",1,59,0,1,1,62,0,59,NA,0
2023-08-10,"NC",2,109,0,101,58,113,1,109,11,102
2023-08-10,"VI",0,2,0,1,1,2,0,2,0,1
2023-08-10,"WY",0,27,0,18,1,29,0,27,0,18
2023-08-10,"VA",6,90,0,59,32,93,1,90,6,60
2023-08-10,"MN",0,127,NA,0,10,128,2,127,NA,0
2023-08-10,"VT",0,14,0,1,3,15,0,14,0,2
2023-08-10,"CA",0,351,0,150,275,359,10,351,7,142
2023-08-10,"NV",1,41,0,5,13,43,0,41,0,5
2023-08-10,"MA",1,72,NA,0,52,73,0,72,NA,0
2023-08-10,"GA",5,142,0,44,89,145,11,142,0,30
2023-08-10,"PA",6,185,0,13,51,191,0,185,0,15
2023-08-10,"NH",0,26,0,3,12,26,0,26,0,3
2023-08-10,"ID",1,46,0,12,3,47,0,46,0,30
2023-08-10,"KS",0,131,0,22,9,134,0,131,0,22
2023-08-10,"AR",2,88,0,17,19,90,0,88,1,19
2023-08-10,"SC",2,64,0,32,35,65,1,64,1,34
2023-08-10,"CO",1,94,0,30,20,96,0,94,1,35
2023-08-10,"UT",0,51,0,13,9,52,1,51,0,13
2023-08-10,"FL",11,216,1,99,279,222,13,216,10,93
2023-08-10,"MT",0,61,0,5,4,62,0,61,0,45
2023-08-10,"NY",3,160,0,25,144,168,5,160,9,34
2023-08-10,"MD",2,49,4,19,14,50,1,49,1,19
2023-08-10,"WA",3,92,0,1,36,94,0,92,0,1
2023-08-11,"NH",1,26,0,3,14,26,0,26,0,3
2023-08-11,"AS",0,1,NA,0,0,1,0,1,NA,0
2023-08-11,"NY",1,160,0,26,141,168,6,160,7,31
2023-08-11,"IA",0,116,0,17,10,118,0,116,0,55
2023-08-11,"WV",0,51,NA,0,8,55,1,51,NA,0
2023-08-11,"TX",24,456,0,57,158,459,10,456,2,58
2023-08-11,"PR",6,56,0,3,17,57,4,56,0,4
2023-08-11,"MO",4,113,0,41,33,117,1,113,2,40
2023-08-11,"DC",1,10,0,1,3,12,2,11,0,5
2023-08-11,"MA",0,72,0,1,56,73,2,72,NA,0
2023-08-11,"IN",0,125,0,90,27,127,0,125,0,75
2023-08-11,"VI",0,2,0,1,0,2,0,2,0,1
2023-08-11,"TN",7,110,0,33,37,113,4,110,1,32
2023-08-11,"AR",2,88,0,17,15,90,2,88,0,19
2023-08-11,"LA",3,145,0,24,32,147,3,145,0,28
2023-08-11,"NV",1,41,0,5,12,43,0,41,0,5
2023-08-11,"DE",0,9,0,3,6,10,0,9,0,3
2023-08-11,"RI",0,13,0,1,2,14,0,13,0,1
2023-08-11,"ME",0,34,0,6,2,35,0,34,0,3
2023-08-11,"WI",3,134,0,20,22,137,4,134,0,21
2023-08-11,"MS",5,99,0,15,21,101,1,99,1,17
2023-08-11,"VA",7,90,0,59,30,93,3,90,6,60
2023-08-11,"IL",3,177,0,52,61,182,6,177,0,63
2023-08-11,"NE",0,93,0,48,6,94,0,93,0,5
2023-08-11,"KY",1,103,0,16,28,105,0,103,0,18
2023-08-11,"MI",3,152,0,26,38,156,0,152,0,136
2023-08-11,"CO",0,94,0,30,22,96,4,94,0,35
2023-08-11,"OR",1,58,0,29,15,60,1,58,2,30
2023-08-11,"WA",3,92,0,1,20,94,2,92,0,1
2023-08-11,"CA",8,351,0,151,259,359,11,351,8,142
2023-08-11,"MT",0,61,0,4,4,62,1,61,1,45
2023-08-11,"SC",1,64,0,32,39,65,0,64,0,34
2023-08-11,"FL",22,216,0,99,241,222,10,216,15,93
2023-08-11,"OK",2,127,0,21,18,129,0,127,0,28
2023-08-11,"UT",0,51,0,13,8,52,1,51,0,13
2023-08-11,"AL",4,96,0,6,42,98,2,96,1,37
2023-08-11,"ID",0,46,0,12,3,47,1,46,0,28
2023-08-11,"NM",1,46,0,1,7,47,0,46,0,3
2023-08-11,"HI",0,24,0,8,16,24,4,24,0,9
2023-08-11,"ND",0,46,0,2,1,47,0,46,0,23
2023-08-11,"MN",0,127,NA,0,25,128,1,127,NA,0
2023-08-11,"PA",9,185,0,11,48,191,2,185,0,12
2023-08-11,"CT",3,32,0,1,16,33,0,32,0,2
2023-08-11,"OH",1,185,0,24,36,189,1,185,0,24
2023-08-11,"VT",0,14,0,1,4,15,0,14,0,2
2023-08-11,"SD",0,59,0,2,0,62,0,59,NA,0
2023-08-11,"GA",2,142,0,44,91,145,8,142,0,31
2023-08-11,"MD",0,49,1,19,28,50,2,49,1,19
2023-08-11,"AZ",0,89,0,11,19,91,2,89,0,12
2023-08-11,"NJ",1,80,0,5,45,81,1,80,0,5
2023-08-11,"WY",0,27,0,17,2,29,0,27,0,17
2023-08-11,"AK",0,22,0,9,5,22,0,22,1,10
2023-08-11,"KS",1,131,0,23,11,134,0,131,0,20
2023-08-11,"NC",2,109,0,101,40,113,1,109,11,102
2023-08-12,"ME",0,34,0,7,4,34,0,34,0,2
2023-08-12,"MS",2,99,0,16,26,99,1,99,0,18
2023-08-12,"VA",6,90,0,59,33,90,1,90,9,60
2023-08-12,"DE",0,9,0,3,1,9,0,9,0,3
2023-08-12,"ID",0,46,0,11,3,46,1,46,0,25
2023-08-12,"SC",2,64,0,32,31,64,0,64,0,34
2023-08-12,"AZ",2,89,0,12,14,89,0,89,0,13
2023-08-12,"LA",1,145,0,25,31,145,0,145,0,28
2023-08-12,"WY",0,27,0,15,2,27,0,27,0,15
2023-08-12,"NV",0,41,0,5,23,41,5,41,0,5
2023-08-12,"OR",2,58,0,29,19,58,0,58,1,30
2023-08-12,"ND",0,46,0,2,1,46,0,46,0,21
2023-08-12,"MI",0,152,0,26,21,152,1,152,2,132
2023-08-12,"AR",3,88,0,16,22,88,1,88,0,20
2023-08-12,"TN",8,110,0,33,25,110,1,110,0,32
2023-08-12,"MT",0,61,0,5,2,61,0,61,0,37
2023-08-12,"VI",0,2,0,1,0,2,0,2,0,1
2023-08-12,"OK",2,126,0,21,14,126,0,126,1,27
2023-08-12,"NM",0,46,0,1,8,46,0,46,0,3
2023-08-12,"WV",0,51,NA,0,8,51,0,51,NA,0
2023-08-12,"CA",3,350,0,151,346,350,9,350,8,141
2023-08-12,"NC",2,109,0,101,46,109,3,109,14,102
2023-08-12,"RI",0,13,0,1,5,13,0,13,0,1
2023-08-12,"KY",2,103,0,15,28,103,1,103,0,18
2023-08-12,"IA",0,116,0,15,13,116,0,116,387,54
2023-08-12,"FL",19,216,0,98,225,216,6,216,6,91
2023-08-12,"PR",6,56,0,2,15,56,6,56,0,4
2023-08-12,"MN",0,127,NA,0,13,127,1,127,NA,0
2023-08-12,"TX",11,456,0,56,158,456,13,456,2,58
2023-08-12,"WA",2,92,0,1,22,92,1,92,0,1
2023-08-12,"AS",0,1,NA,0,0,1,0,1,NA,0
2023-08-12,"AL",2,96,0,6,33,96,1,96,0,35
2023-08-12,"MA",3,72,NA,0,50,72,5,72,NA,0
2023-08-12,"CT",2,33,0,1,26,33,2,33,0,2
2023-08-12,"NJ",0,80,0,5,41,80,5,80,0,5
2023-08-12,"NH",0,26,0,3,4,26,0,26,0,3
2023-08-12,"VT",0,14,0,2,3,14,0,14,0,3
2023-08-12,"GA",5,140,0,42,60,140,6,140,0,31
2023-08-12,"KS",0,131,0,22,8,131,2,131,0,22
2023-08-12,"CO",0,94,0,30,19,94,1,94,1,35
2023-08-12,"HI",0,24,0,8,11,24,5,24,0,9
2023-08-12,"OH",0,185,0,24,46,185,1,185,0,24
2023-08-12,"WI",0,134,0,19,22,134,5,134,0,22
2023-08-12,"AK",0,21,0,9,2,21,0,21,0,10
2023-08-12,"MO",1,113,0,41,19,113,1,113,3,40
2023-08-12,"UT",0,51,0,13,9,51,0,51,1,13
2023-08-12,"MD",0,48,0,19,16,48,1,48,0,19
2023-08-12,"IN",0,125,0,72,20,125,0,125,0,58
